transaction_id,date,year,sender_state,receiver_state,sender_account,receiver_account,amount_inr,transaction_type,channel,risk_score,flagged
TX0002787,2022-12-06,2022,Madhya Pradesh,Karnataka,ACC849026,ACC715149,68037.29,Trade Invoice Payment,Bank Transfer,0.14,False
TX0002788,2019-09-24,2019,Telangana,Rajasthan,ACC310006,ACC217536,110140.09,Cash Deposit,Bank Transfer,0.28,False
TX0002789,2018-06-08,2018,Rajasthan,Manipur,ACC971306,ACC326210,125807.44,Shell Company Transfer,Cash,0.63,False
TX0002790,2019-01-24,2019,Madhya Pradesh,Rajasthan,ACC841825,ACC334921,1038784.66,Remittance,UPI,0.17,False
TX0002791,2023-03-07,2023,Assam,Haryana,ACC223855,ACC254916,55758.41,Shell Company Transfer,Bank Transfer,0.56,False
TX0002792,2021-02-23,2021,Kerala,Mizoram,ACC409529,ACC253162,46147.43,Remittance,Crypto Exchange,0.19,False
TX0002793,2019-09-23,2019,Tamil Nadu,West Bengal,ACC153255,ACC323938,1550366.3,Shell Company Transfer,UPI,0.59,False
TX0002794,2018-11-03,2018,Manipur,Tamil Nadu,ACC572592,ACC915862,323161.19,Shell Company Transfer,Cash,0.73,True
TX0002795,2024-11-21,2024,Telangana,West Bengal,ACC899442,ACC356905,25621.69,Trade Invoice Payment,UPI,0.29,False
TX0002796,2019-06-03,2019,Gujarat,Delhi,ACC578327,ACC855169,358572.27,Cash Deposit,Bank Transfer,0.15,False
TX0002797,2022-02-08,2022,Karnataka,Uttar Pradesh,ACC978488,ACC130405,127517.33,Remittance,Crypto Exchange,0.23,False
TX0002798,2024-11-21,2024,Odisha,Manipur,ACC246927,ACC541696,260224.04,Remittance,Hawala Network,0.29,False
TX0002799,2024-06-22,2024,Andhra Pradesh,Madhya Pradesh,ACC555920,ACC191567,414231.4,Shell Company Transfer,Bank Transfer,0.63,False
TX0002800,2021-04-22,2021,Mizoram,Gujarat,ACC750813,ACC282894,103318.06,Remittance,Cash,0.19,False
TX0002801,2022-02-18,2022,Assam,Assam,ACC287533,ACC969842,202741.12,Trade Invoice Payment,Crypto Exchange,0.04,False
TX0002802,2019-06-12,2019,Madhya Pradesh,Odisha,ACC136094,ACC565464,96201.17,Hawala-linked Transfer,UPI,0.63,False
TX0002803,2024-03-04,2024,Karnataka,Assam,ACC744450,ACC324096,252979.69,Trade Invoice Payment,Hawala Network,0.13,False
TX0002804,2021-04-21,2021,Uttar Pradesh,Haryana,ACC897929,ACC481530,91921.43,Crypto Off-ramp,Hawala Network,0.65,True
TX0002805,2021-08-27,2021,Delhi,Andhra Pradesh,ACC954622,ACC568560,380797.59,Shell Company Transfer,UPI,0.74,True
TX0002806,2022-11-22,2022,Andhra Pradesh,Rajasthan,ACC134807,ACC195201,845164.43,Trade Invoice Payment,UPI,0.14,False
TX0002807,2024-01-11,2024,Mizoram,Jammu and Kashmir,ACC694569,ACC135338,13209.46,Cash Deposit,Crypto Exchange,0.11,False
TX0002808,2019-09-05,2019,Uttar Pradesh,Haryana,ACC525809,ACC467140,402154.93,Cash Deposit,Bank Transfer,0.17,False
TX0002809,2023-03-04,2023,Maharashtra,Maharashtra,ACC263689,ACC991446,28195.67,Trade Invoice Payment,Bank Transfer,0.14,False
TX0002810,2018-05-10,2018,Haryana,Manipur,ACC588665,ACC652742,152810.82,Trade Invoice Payment,Hawala Network,0.19,False
TX0002811,2021-12-10,2021,Haryana,Gujarat,ACC523524,ACC978529,332854.05,Cash Deposit,UPI,0.22,False
TX0002812,2020-05-13,2020,Kerala,Karnataka,ACC329151,ACC120409,31773.33,Trade Invoice Payment,Crypto Exchange,0.12,False
TX0002813,2019-01-19,2019,Jammu and Kashmir,Rajasthan,ACC569383,ACC380965,172622.68,Shell Company Transfer,Cash,0.66,True
TX0002814,2022-06-21,2022,Delhi,Rajasthan,ACC930889,ACC574033,21944.33,Cash Deposit,UPI,0.23,False
TX0002815,2018-02-13,2018,Tamil Nadu,Maharashtra,ACC795642,ACC288221,60560.09,Remittance,Bank Transfer,0.19,False
TX0002816,2021-10-10,2021,Delhi,Haryana,ACC176483,ACC312478,22508.85,Remittance,Cash,0.2,False
TX0002817,2022-03-01,2022,Manipur,Bihar,ACC234548,ACC256889,55315.82,Cash Deposit,Crypto Exchange,0.15,False
TX0002818,2023-09-06,2023,Karnataka,Odisha,ACC265523,ACC733166,110865.12,Cash Deposit,Cash,0.1,False
TX0002819,2018-12-09,2018,Uttar Pradesh,Mizoram,ACC574169,ACC259337,173292.73,Remittance,UPI,0.3,False
TX0002820,2022-08-05,2022,Karnataka,Manipur,ACC290551,ACC424312,283340.76,Cash Deposit,Hawala Network,0.1,False
TX0002821,2021-04-12,2021,Madhya Pradesh,Andhra Pradesh,ACC394972,ACC567970,84008.74,Shell Company Transfer,UPI,0.7,True
TX0002822,2021-01-04,2021,Manipur,Telangana,ACC476196,ACC583880,45237.9,Hawala-linked Transfer,UPI,0.69,True
TX0002823,2020-12-17,2020,Odisha,Delhi,ACC436450,ACC192582,51537.17,Crypto Off-ramp,Hawala Network,0.66,True
TX0002824,2024-12-19,2024,Manipur,Rajasthan,ACC449049,ACC474743,122797.91,Remittance,Bank Transfer,0.2,False
TX0002825,2023-08-16,2023,Rajasthan,Assam,ACC255607,ACC155880,169401.75,Trade Invoice Payment,Hawala Network,0.16,False
TX0002826,2020-11-05,2020,Haryana,Mizoram,ACC969715,ACC815688,92345.23,Cash Deposit,Hawala Network,0.19,False
TX0002827,2021-01-20,2021,Bihar,West Bengal,ACC369494,ACC197046,104159.7,Trade Invoice Payment,Hawala Network,0.3,False
TX0002828,2024-03-17,2024,Rajasthan,Telangana,ACC225962,ACC147199,88567.29,Trade Invoice Payment,Bank Transfer,0.12,False
TX0002829,2021-03-03,2021,Kerala,Tamil Nadu,ACC698946,ACC365461,126190.65,Remittance,Hawala Network,0.28,False
TX0002830,2024-09-02,2024,Delhi,Karnataka,ACC510131,ACC418073,353881.29,Remittance,Cash,0.26,False
TX0002831,2021-09-19,2021,Uttar Pradesh,Uttar Pradesh,ACC951947,ACC291008,891954.0,Trade Invoice Payment,Crypto Exchange,0.04,False
TX0002832,2019-11-21,2019,Karnataka,Manipur,ACC621667,ACC913698,38893.99,Shell Company Transfer,UPI,0.65,True
TX0002833,2022-10-07,2022,Gujarat,Telangana,ACC752355,ACC765272,1159009.46,Trade Invoice Payment,UPI,0.18,False
TX0002834,2021-10-10,2021,Mizoram,Tamil Nadu,ACC817426,ACC243181,137864.45,Remittance,Bank Transfer,0.23,False
TX0002835,2024-01-21,2024,Karnataka,Mizoram,ACC120116,ACC908781,23215.13,Trade Invoice Payment,Cash,0.23,False
TX0002836,2023-12-21,2023,Tamil Nadu,Gujarat,ACC273952,ACC872552,184593.23,Trade Invoice Payment,Crypto Exchange,0.18,False
TX0002837,2018-06-17,2018,Gujarat,Odisha,ACC805199,ACC543419,38465.29,Cash Deposit,Hawala Network,0.14,False
TX0002838,2022-11-05,2022,Punjab,Haryana,ACC892414,ACC923037,99357.52,Cash Deposit,UPI,0.27,False
TX0002839,2019-04-24,2019,Rajasthan,Andhra Pradesh,ACC798125,ACC723027,31935.83,Cash Deposit,Cash,0.16,False
TX0002840,2022-10-20,2022,Gujarat,Madhya Pradesh,ACC484246,ACC918641,240272.57,Hawala-linked Transfer,Crypto Exchange,0.62,False
TX0002841,2023-07-23,2023,Karnataka,Rajasthan,ACC305389,ACC398212,517939.2,Remittance,Crypto Exchange,0.28,False
TX0002842,2024-04-22,2024,Gujarat,Jammu and Kashmir,ACC176213,ACC172229,657229.38,Trade Invoice Payment,Bank Transfer,0.17,False
TX0002843,2022-06-24,2022,Rajasthan,Karnataka,ACC250162,ACC841502,36615.08,Shell Company Transfer,Cash,0.74,True
TX0002844,2023-10-10,2023,Karnataka,West Bengal,ACC971468,ACC993887,33921.95,Remittance,Cash,0.26,False
TX0002845,2019-03-22,2019,Madhya Pradesh,Tamil Nadu,ACC292322,ACC662817,97345.49,Shell Company Transfer,Hawala Network,0.69,True
TX0002846,2022-03-26,2022,Mizoram,Punjab,ACC245397,ACC504935,168783.6,Trade Invoice Payment,UPI,0.18,False
TX0002847,2020-05-22,2020,Jammu and Kashmir,Rajasthan,ACC628581,ACC158472,39443.37,Remittance,Bank Transfer,0.18,False
TX0002848,2024-07-11,2024,Telangana,Haryana,ACC606416,ACC358164,84808.87,Cash Deposit,Cash,0.23,False
TX0002849,2019-05-16,2019,Haryana,Odisha,ACC399517,ACC811819,48643.16,Cash Deposit,Bank Transfer,0.25,False
TX0002850,2018-01-10,2018,Maharashtra,Tamil Nadu,ACC834068,ACC707434,33655.48,Shell Company Transfer,Bank Transfer,0.72,True
TX0002851,2018-12-08,2018,Telangana,Tamil Nadu,ACC310542,ACC980440,89238.63,Hawala-linked Transfer,Hawala Network,0.65,True
TX0002852,2018-05-10,2018,Kerala,Andhra Pradesh,ACC728769,ACC377522,291498.35,Cash Deposit,UPI,0.27,False
TX0002853,2020-07-08,2020,Assam,Jammu and Kashmir,ACC434239,ACC885469,342790.95,Trade Invoice Payment,Cash,0.26,False
TX0002854,2019-04-27,2019,Delhi,Haryana,ACC980261,ACC705031,58188.83,Trade Invoice Payment,Cash,0.18,False
TX0002855,2018-05-17,2018,Mizoram,Jammu and Kashmir,ACC802714,ACC654023,42457.09,Remittance,Crypto Exchange,0.14,False
TX0002856,2022-06-04,2022,Haryana,Tamil Nadu,ACC640582,ACC715795,624954.75,Trade Invoice Payment,Cash,0.21,False
TX0002857,2019-01-21,2019,Kerala,Rajasthan,ACC501220,ACC656264,31666.62,Trade Invoice Payment,Crypto Exchange,0.2,False
TX0002858,2020-06-05,2020,Telangana,Telangana,ACC562987,ACC237680,90616.09,Trade Invoice Payment,Cash,0.11,False
TX0002859,2022-11-18,2022,Manipur,Odisha,ACC234923,ACC350756,304579.7,Trade Invoice Payment,UPI,0.22,False
TX0002860,2018-07-04,2018,Andhra Pradesh,Andhra Pradesh,ACC813918,ACC974290,163017.18,Remittance,UPI,0.01,False
TX0002861,2021-08-06,2021,Kerala,Delhi,ACC904443,ACC803062,48666.74,Cash Deposit,Cash,0.12,False
TX0002862,2024-10-12,2024,Bihar,Rajasthan,ACC217241,ACC911188,123269.1,Hawala-linked Transfer,Crypto Exchange,0.74,True
TX0002863,2024-10-01,2024,Rajasthan,Haryana,ACC600124,ACC927952,32330.26,Hawala-linked Transfer,Hawala Network,0.69,True
TX0002864,2020-04-19,2020,Delhi,Manipur,ACC405557,ACC106726,74049.25,Hawala-linked Transfer,Cash,0.58,False
TX0002865,2023-10-06,2023,Assam,Assam,ACC999155,ACC349147,54915.44,Cash Deposit,UPI,0.13,False
TX0002866,2018-12-05,2018,Madhya Pradesh,Haryana,ACC378616,ACC579662,78152.22,Hawala-linked Transfer,Bank Transfer,0.74,True
TX0002867,2020-08-04,2020,Jammu and Kashmir,Rajasthan,ACC971952,ACC965345,319603.64,Hawala-linked Transfer,Bank Transfer,0.57,False
TX0002868,2022-09-25,2022,Maharashtra,Maharashtra,ACC459184,ACC915041,19361.28,Crypto Off-ramp,UPI,0.51,False
TX0002869,2018-01-25,2018,Karnataka,Kerala,ACC648870,ACC600705,107825.15,Remittance,Crypto Exchange,0.1,False
TX0002870,2021-12-05,2021,Delhi,Uttar Pradesh,ACC260163,ACC968547,1046695.51,Trade Invoice Payment,Bank Transfer,0.24,False
TX0002871,2022-01-15,2022,Punjab,West Bengal,ACC878818,ACC435894,99253.3,Trade Invoice Payment,Hawala Network,0.28,False
TX0002872,2018-01-19,2018,Bihar,Karnataka,ACC141819,ACC391140,226912.48,Trade Invoice Payment,Hawala Network,0.17,False
TX0002873,2019-02-16,2019,Uttar Pradesh,Jammu and Kashmir,ACC818067,ACC970228,206736.66,Remittance,UPI,0.13,False
TX0002874,2018-08-26,2018,Odisha,West Bengal,ACC547077,ACC286680,11477.61,Trade Invoice Payment,UPI,0.22,False
TX0002875,2024-07-01,2024,Uttar Pradesh,Manipur,ACC230439,ACC954758,12943.17,Trade Invoice Payment,Crypto Exchange,0.3,False
TX0002876,2020-12-18,2020,Kerala,Haryana,ACC688108,ACC504406,61064.99,Shell Company Transfer,Bank Transfer,0.73,True
TX0002877,2020-08-02,2020,Assam,Jammu and Kashmir,ACC806454,ACC198487,116440.66,Cash Deposit,Bank Transfer,0.14,False
TX0002878,2019-02-07,2019,Punjab,Manipur,ACC667203,ACC300880,7704.66,Remittance,Cash,0.17,False
TX0002879,2019-12-16,2019,Manipur,Kerala,ACC758950,ACC648940,27806.86,Remittance,Hawala Network,0.1,False
TX0002880,2022-04-25,2022,Odisha,Delhi,ACC199751,ACC354270,29785.75,Remittance,UPI,0.2,False
TX0002881,2021-01-05,2021,Andhra Pradesh,Mizoram,ACC846433,ACC127052,28956.52,Cash Deposit,Cash,0.13,False
TX0002882,2023-01-17,2023,Karnataka,Delhi,ACC899060,ACC224019,399422.77,Remittance,Bank Transfer,0.24,False
TX0002883,2023-09-10,2023,West Bengal,West Bengal,ACC912338,ACC444803,34928.72,Cash Deposit,Hawala Network,0.08,False
TX0002884,2021-10-05,2021,Punjab,Uttar Pradesh,ACC967239,ACC331555,36443.29,Remittance,Bank Transfer,0.22,False
TX0002885,2022-12-04,2022,Andhra Pradesh,Odisha,ACC144488,ACC397327,20500.99,Shell Company Transfer,Crypto Exchange,0.7,True
TX0002886,2023-10-24,2023,Maharashtra,Punjab,ACC236253,ACC216914,440307.58,Trade Invoice Payment,Cash,0.12,False
TX0002887,2018-06-08,2018,Jammu and Kashmir,Andhra Pradesh,ACC113929,ACC651000,25042.0,Trade Invoice Payment,Hawala Network,0.19,False
TX0002888,2019-01-18,2019,Madhya Pradesh,Uttar Pradesh,ACC699818,ACC470359,257424.29,Cash Deposit,Bank Transfer,0.1,False
TX0002889,2020-03-15,2020,Mizoram,Bihar,ACC556361,ACC356654,72676.64,Cash Deposit,Cash,0.24,False
TX0002890,2018-03-01,2018,Manipur,Punjab,ACC140203,ACC182827,58138.8,Shell Company Transfer,Cash,0.69,True
TX0002891,2023-12-17,2023,Telangana,Mizoram,ACC307249,ACC738996,22345.36,Cash Deposit,UPI,0.27,False
TX0002892,2018-05-16,2018,Gujarat,Odisha,ACC491898,ACC185950,144135.62,Cash Deposit,Hawala Network,0.15,False
TX0002893,2021-06-01,2021,West Bengal,Tamil Nadu,ACC379813,ACC511564,56831.43,Trade Invoice Payment,Bank Transfer,0.12,False
TX0002894,2019-01-01,2019,Odisha,Delhi,ACC259018,ACC304340,104989.36,Shell Company Transfer,Bank Transfer,0.6,False
TX0002895,2019-12-06,2019,Uttar Pradesh,Mizoram,ACC377902,ACC744713,83221.01,Shell Company Transfer,Bank Transfer,0.62,False
TX0002896,2020-06-13,2020,Karnataka,Tamil Nadu,ACC103569,ACC690119,96697.0,Remittance,Hawala Network,0.15,False
TX0002897,2020-08-16,2020,Madhya Pradesh,Assam,ACC196868,ACC132524,36018.13,Shell Company Transfer,Hawala Network,0.74,True
TX0002898,2021-12-10,2021,Kerala,Rajasthan,ACC960315,ACC928026,162365.23,Cash Deposit,UPI,0.21,False
TX0002899,2022-08-25,2022,Maharashtra,Kerala,ACC322271,ACC581977,81019.58,Trade Invoice Payment,Hawala Network,0.28,False
TX0002900,2020-05-17,2020,Madhya Pradesh,Assam,ACC953244,ACC674585,10941.55,Trade Invoice Payment,UPI,0.22,False
TX0002901,2024-12-22,2024,Gujarat,Karnataka,ACC715474,ACC961624,128609.91,Shell Company Transfer,UPI,0.75,True
TX0002902,2019-09-23,2019,Punjab,Mizoram,ACC662361,ACC906713,138627.37,Shell Company Transfer,UPI,0.74,True
TX0002903,2023-05-02,2023,Haryana,Rajasthan,ACC550972,ACC217161,105010.27,Remittance,Bank Transfer,0.14,False
TX0002904,2021-05-26,2021,Manipur,Haryana,ACC988493,ACC983450,81430.74,Cash Deposit,Crypto Exchange,0.29,False
TX0002905,2024-08-12,2024,Jammu and Kashmir,Uttar Pradesh,ACC822538,ACC583342,113468.29,Shell Company Transfer,Crypto Exchange,0.62,False
TX0002906,2024-01-13,2024,Madhya Pradesh,Rajasthan,ACC512208,ACC199856,70986.99,Remittance,Crypto Exchange,0.15,False
TX0002907,2022-11-07,2022,Madhya Pradesh,Tamil Nadu,ACC132267,ACC127677,9171.19,Hawala-linked Transfer,UPI,0.55,False
TX0002908,2021-09-06,2021,Andhra Pradesh,West Bengal,ACC466537,ACC969664,337518.87,Remittance,Cash,0.21,False
TX0002909,2022-01-06,2022,Delhi,Maharashtra,ACC658460,ACC875384,1102851.4,Crypto Off-ramp,Bank Transfer,0.64,False
TX0002910,2022-10-02,2022,Manipur,Madhya Pradesh,ACC498362,ACC574083,22629.67,Remittance,Hawala Network,0.28,False
TX0002911,2022-02-22,2022,Rajasthan,Bihar,ACC443335,ACC661847,77976.5,Hawala-linked Transfer,Hawala Network,0.72,True
TX0002912,2021-06-23,2021,Telangana,Mizoram,ACC189829,ACC811332,101906.82,Trade Invoice Payment,UPI,0.28,False
TX0002913,2021-12-23,2021,Rajasthan,Jammu and Kashmir,ACC859921,ACC605708,1493689.61,Cash Deposit,UPI,0.29,False
TX0002914,2022-02-27,2022,West Bengal,Haryana,ACC865748,ACC225500,28779.89,Remittance,Bank Transfer,0.13,False
TX0002915,2018-11-21,2018,Madhya Pradesh,Odisha,ACC242366,ACC113270,100048.52,Remittance,UPI,0.19,False
TX0002916,2022-05-27,2022,Manipur,Jammu and Kashmir,ACC645232,ACC586928,74551.98,Trade Invoice Payment,Hawala Network,0.15,False
TX0002917,2021-01-07,2021,Telangana,Odisha,ACC286074,ACC118422,368178.93,Hawala-linked Transfer,Hawala Network,0.59,False
TX0002918,2023-07-18,2023,Kerala,West Bengal,ACC362342,ACC501860,77020.29,Hawala-linked Transfer,Hawala Network,0.62,False
TX0002919,2021-08-19,2021,Madhya Pradesh,West Bengal,ACC676940,ACC156626,78293.97,Shell Company Transfer,Bank Transfer,0.57,False
TX0002920,2018-09-01,2018,Bihar,Telangana,ACC305316,ACC757397,53775.61,Shell Company Transfer,Cash,0.6,False
TX0002921,2024-06-10,2024,Rajasthan,Mizoram,ACC698937,ACC253235,89443.21,Cash Deposit,Hawala Network,0.28,False
TX0002922,2024-09-04,2024,Manipur,Karnataka,ACC621929,ACC671106,20179.47,Trade Invoice Payment,Bank Transfer,0.13,False
TX0002923,2021-12-08,2021,Haryana,West Bengal,ACC358427,ACC979765,126287.51,Crypto Off-ramp,UPI,0.56,False
TX0002924,2023-04-07,2023,Rajasthan,Telangana,ACC333782,ACC996633,22170.3,Remittance,Hawala Network,0.15,False
TX0002925,2020-07-18,2020,Rajasthan,Andhra Pradesh,ACC608862,ACC307044,31206.05,Shell Company Transfer,UPI,0.65,True
TX0002926,2018-10-15,2018,Madhya Pradesh,West Bengal,ACC972511,ACC125805,105970.2,Remittance,UPI,0.16,False
TX0002927,2022-04-25,2022,Rajasthan,West Bengal,ACC852106,ACC494697,64630.91,Trade Invoice Payment,UPI,0.15,False
TX0002928,2018-04-07,2018,West Bengal,Haryana,ACC739141,ACC981286,255410.41,Remittance,Bank Transfer,0.1,False
TX0002929,2023-07-08,2023,Tamil Nadu,Manipur,ACC694947,ACC436211,69675.16,Shell Company Transfer,Crypto Exchange,0.68,True
TX0002930,2023-01-20,2023,Delhi,Karnataka,ACC225876,ACC374172,169077.04,Trade Invoice Payment,Cash,0.17,False
TX0002931,2019-10-19,2019,Assam,Tamil Nadu,ACC996049,ACC161609,4927.46,Remittance,Bank Transfer,0.29,False
TX0002932,2022-11-22,2022,Andhra Pradesh,Assam,ACC620052,ACC878926,37653.17,Trade Invoice Payment,Cash,0.25,False
TX0002933,2022-05-18,2022,Telangana,Jammu and Kashmir,ACC365102,ACC220564,787334.24,Remittance,UPI,0.14,False
TX0002934,2020-03-01,2020,Mizoram,Tamil Nadu,ACC370147,ACC931959,79970.69,Cash Deposit,Hawala Network,0.3,False
TX0002935,2022-07-04,2022,Manipur,Maharashtra,ACC147704,ACC995113,73634.83,Remittance,Crypto Exchange,0.18,False
TX0002936,2024-01-21,2024,Madhya Pradesh,Tamil Nadu,ACC391254,ACC685929,948108.72,Cash Deposit,Hawala Network,0.27,False
TX0002937,2021-01-11,2021,Punjab,Assam,ACC217429,ACC675862,70321.29,Trade Invoice Payment,Bank Transfer,0.25,False
TX0002938,2020-05-14,2020,Maharashtra,Mizoram,ACC896330,ACC666187,50782.12,Trade Invoice Payment,Crypto Exchange,0.21,False
TX0002939,2018-11-02,2018,Delhi,Maharashtra,ACC544087,ACC998487,250777.03,Shell Company Transfer,Bank Transfer,0.63,False
TX0002940,2021-07-18,2021,Mizoram,Odisha,ACC676615,ACC595082,104944.05,Cash Deposit,Crypto Exchange,0.11,False
TX0002941,2022-06-23,2022,Delhi,West Bengal,ACC160881,ACC358714,1101470.53,Trade Invoice Payment,UPI,0.26,False
TX0002942,2024-08-04,2024,Odisha,Assam,ACC237959,ACC985342,885426.54,Shell Company Transfer,Crypto Exchange,0.68,True
TX0002943,2018-11-01,2018,West Bengal,Tamil Nadu,ACC503126,ACC303438,23260.61,Crypto Off-ramp,Crypto Exchange,0.64,False
TX0002944,2020-10-01,2020,Maharashtra,Odisha,ACC180633,ACC493508,211749.34,Cash Deposit,UPI,0.19,False
TX0002945,2022-12-26,2022,Karnataka,Karnataka,ACC924239,ACC946646,216946.33,Remittance,Hawala Network,0.18,False
TX0002946,2021-09-08,2021,Gujarat,Karnataka,ACC451617,ACC862765,197618.04,Trade Invoice Payment,Cash,0.18,False
TX0002947,2021-07-17,2021,Gujarat,Jammu and Kashmir,ACC859119,ACC595255,323051.47,Trade Invoice Payment,Bank Transfer,0.24,False
TX0002948,2024-06-15,2024,Uttar Pradesh,Maharashtra,ACC354317,ACC832095,209828.98,Hawala-linked Transfer,Bank Transfer,0.75,True
TX0002949,2018-03-11,2018,West Bengal,Maharashtra,ACC922996,ACC285512,51188.22,Cash Deposit,Hawala Network,0.18,False
TX0002950,2021-08-22,2021,Rajasthan,Punjab,ACC954447,ACC378650,11697.52,Trade Invoice Payment,Crypto Exchange,0.16,False
TX0002951,2019-04-19,2019,Jammu and Kashmir,Jammu and Kashmir,ACC758633,ACC884424,229302.8,Remittance,UPI,0.03,False
TX0002952,2020-04-05,2020,West Bengal,Kerala,ACC521075,ACC259055,108031.57,Trade Invoice Payment,UPI,0.2,False
TX0002953,2021-11-26,2021,Delhi,Punjab,ACC141110,ACC630896,353608.4,Remittance,Hawala Network,0.2,False
TX0002954,2018-11-15,2018,Maharashtra,Kerala,ACC538019,ACC719587,192990.17,Remittance,Bank Transfer,0.12,False
TX0002955,2019-09-09,2019,Delhi,Assam,ACC298364,ACC479680,70570.57,Remittance,Crypto Exchange,0.19,False
TX0002956,2019-01-14,2019,Manipur,Karnataka,ACC439864,ACC311978,10421.89,Crypto Off-ramp,Cash,0.69,True
TX0002957,2023-12-10,2023,Punjab,Maharashtra,ACC195660,ACC821043,34311.25,Trade Invoice Payment,UPI,0.18,False
TX0002958,2018-03-01,2018,Rajasthan,Maharashtra,ACC969459,ACC458511,59895.66,Trade Invoice Payment,Hawala Network,0.13,False
TX0002959,2022-01-07,2022,Bihar,Maharashtra,ACC409559,ACC952350,22969.99,Cash Deposit,Crypto Exchange,0.28,False
TX0002960,2024-03-14,2024,Uttar Pradesh,Karnataka,ACC369008,ACC191716,199329.4,Trade Invoice Payment,Crypto Exchange,0.2,False
TX0002961,2023-10-14,2023,West Bengal,Rajasthan,ACC344648,ACC606593,1187134.49,Shell Company Transfer,UPI,0.64,False
TX0002962,2023-12-04,2023,Punjab,Gujarat,ACC462122,ACC634352,38968.7,Trade Invoice Payment,Hawala Network,0.25,False
TX0002963,2018-07-23,2018,Gujarat,Punjab,ACC663763,ACC406557,141132.97,Trade Invoice Payment,Crypto Exchange,0.17,False
TX0002964,2019-06-05,2019,Telangana,Punjab,ACC168183,ACC779761,23992.28,Cash Deposit,Crypto Exchange,0.18,False
TX0002965,2019-06-10,2019,Manipur,Jammu and Kashmir,ACC925407,ACC920728,4620.57,Trade Invoice Payment,Bank Transfer,0.15,False
TX0002966,2019-07-08,2019,Gujarat,Andhra Pradesh,ACC769442,ACC488388,66332.76,Trade Invoice Payment,Cash,0.16,False
TX0002967,2018-02-22,2018,West Bengal,Uttar Pradesh,ACC260021,ACC506218,101077.55,Trade Invoice Payment,Hawala Network,0.28,False
TX0002968,2020-04-14,2020,Bihar,Maharashtra,ACC795214,ACC450842,22497.74,Trade Invoice Payment,Bank Transfer,0.3,False
TX0002969,2018-10-07,2018,Andhra Pradesh,Haryana,ACC604458,ACC495696,68979.38,Cash Deposit,Bank Transfer,0.29,False
TX0002970,2023-03-24,2023,Karnataka,Delhi,ACC466379,ACC387058,419534.18,Remittance,UPI,0.15,False
TX0002971,2020-10-27,2020,Rajasthan,Kerala,ACC800568,ACC903703,144450.69,Remittance,Cash,0.24,False
